125,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,14.0,15.0,16.0,15.0,16.0,19.0,30.0,45.0,69.0,90.0,107.0,113.0,120.0,114.0,97.0,76.0,53.0,34.0,23.0,18.0,16.0,16.0,15.0,14.0,14.0,13.0,12.0,12.0,11.0,12.0,12.0,11.0,12.0,11.0,12.0,12.0,13.0
109p5,11.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,13.0,14.0,15.0,18.0,23.0,29.0,38.0,59.0,85.0,130.0,175.0,227.0,242.0,242.0,203.0,148.0,92.0,51.0,33.0,26.0,22.0,18.0,16.0,14.0,13.0,12.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,12.0,12.0,12.0,11.0
143p6,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,12.0,12.0,15.0,20.0,29.0,40.0,57.0,70.0,77.0,89.0,89.0,84.0,73.0,60.0,45.0,34.0,27.0,22.0,18.0,16.0,15.0,14.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,11.0
95,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,23.0,35.0,61.0,93.0,130.0,162.0,191.0,194.0,179.0,139.0,101.0,71.0,52.0,32.0,21.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
5,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,11.0,12.0,11.0,13.0,12.0,12.0,13.0,16.0,20.0,31.0,40.0,54.0,62.0,74.0,72.0,76.0,64.0,54.0,42.0,33.0,24.0,19.0,17.0,16.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,10.0,11.0
65,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,13.0,13.0,14.0,14.0,15.0,23.0,37.0,58.0,75.0,110.0,123.0,142.0,134.0,127.0,100.0,79.0,53.0,37.0,27.0,26.0,22.0,21.0,20.0,18.0,15.0,15.0,14.0,13.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,11.0,11.0
80p5,11.0,10.0,10.0,11.0,11.0,11.0,12.0,11.0,12.0,11.0,11.0,11.0,11.0,12.0,13.0,12.0,13.0,13.0,17.0,24.0,38.0,62.0,89.0,116.0,127.0,136.0,139.0,130.0,109.0,81.0,49.0,32.0,21.0,18.0,16.0,15.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0
46p4,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,26.0,37.0,54.0,68.0,93.0,110.0,131.0,135.0,123.0,108.0,85.0,60.0,41.0,28.0,24.0,20.0,19.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
185,11.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,13.0,13.0,14.0,13.0,14.0,17.0,23.0,34.0,47.0,65.0,77.0,89.0,95.0,99.0,94.0,86.0,73.0,55.0,41.0,28.0,20.0,16.0,13.0,12.0,11.0,11.0,11.0,13.0,12.0,12.0,11.0,11.0,11.0,12.0,12.0,12.0,11.0,11.0
