filename,cx_global,cy_global,cx_local,cy_local,cx_corrected,cy_corrected,cx_corrected_err,cy_corrected_err,h_amp,h_mean,h_sigma,h_offset,h_area,h_amp_err,h_mean_err,h_sigma_err,h_offset_err,v_amp,v_mean,v_sigma,v_offset,v_area,v_amp_err,v_mean_err,v_sigma_err,v_offset_err
125.tiff,1664,1321,25,25,1663.4174432731957,1320.6969768818822,0.03568577352843273,0.032088328838573196,105.7520995955574,24.417443273195598,3.6855930683361677,14.92037111579551,976.98144413069,0.9179705304729001,0.03568577352843273,0.03933325632219471,0.3356211380915612,109.56699375193823,24.69697688188213,3.080723449086926,12.077972755458859,846.1013622268966,1.0147374200218002,0.032088328838573196,0.034596263059766735,0.325223887841605
109p5.tiff,1604,1320,25,25,1603.102506685067,1320.1514814490554,0.03104573319407579,0.029050312786152617,233.60800701021356,24.102506685067155,4.10550727590336,15.398890604865933,2404.0554726980763,1.5943706720567639,0.03104573319407579,0.03482554848475548,0.6348756640958815,233.3577995195645,25.151481449055414,2.7058905006716074,12.94426011234996,1582.7869945051614,2.2178579497483875,0.029050312786152617,0.030944718241649027,0.6501233418092321
143p6.tiff,1723,1323,25,25,1722.5415098395026,1321.7265697766925,0.10834359045337162,0.03654543112716183,68.24776389939713,24.541509839502545,3.363583522004833,16.831715952008445,575.4142023620519,1.9618125282348877,0.10834359045337162,0.11797226255269855,0.6697481529880258,77.68837984948817,23.726569776692443,3.371274542647678,11.729837060085814,656.5081469494245,0.7516365194653519,0.03654543112716183,0.03980438954031406,0.2570334428712424
95.tiff,1544,1319,25,25,1543.6351222505596,1318.685434090001,0.029484547212536745,0.017940796996866144,186.82141899307123,24.635122250559625,4.182362912055157,15.028670674887977,1958.5664702871438,1.1902697585592878,0.029484547212536745,0.03318855850759514,0.48124474113848675,179.04548451288514,24.68543409000118,2.7969559164245217,15.774497179269952,1255.2751408386712,1.0177292541712,0.017940796996866144,0.019165001818631226,0.3050778453771784
5.tiff,1318,1312,25,25,1317.281782654774,1312.1150161221083,0.06920467721585039,0.04021423187853757,62.077255740535755,24.281782654773814,4.429629293662609,14.29458593801556,689.2707141037213,0.8804875179103343,0.06920467721585039,0.0788106783931584,0.3736598067213411,63.82664967535292,25.11501612210832,3.261673990534213,11.483316129377064,521.8341935067806,0.7013346409215039,0.04021423187853757,0.04362879013809843,0.2341265770623414
65.tiff,1430,1316,25,25,1429.4855453754442,1315.477006334569,0.04321312629412701,0.04489662061841591,123.92560366236168,24.48554537544416,4.205170266799209,14.734503250534427,1306.2748407908157,1.151370884326052,0.04321312629412701,0.0486923161819407,0.4676185260034039,127.02510945436292,24.477006334569065,3.0541181181396353,12.651086844959634,972.4456576847873,1.659798874374258,0.04489662061841591,0.04836233102362985,0.5287263739977237
80p5.tiff,1486,1317,25,25,1485.1538145750717,1317.3622171218617,0.04499099280461231,0.03574722305918534,118.90342889421977,24.153814575071753,4.276224867559724,16.529706199451624,1274.5146966221532,1.132497921377524,0.04499099280461231,0.050862139782163356,0.4664291802045081,132.37189511701885,25.362217121861793,3.0953154444049398,11.219045010746528,1027.0477497360487,1.3595368858671073,0.03574722305918534,0.03856013755846886,0.43718889343701595
46p4.tiff,1372,1315,25,25,1371.8286473454766,1314.7989078507117,0.043450894355098836,0.02163703903156364,120.43635068781552,24.828647345476607,4.118401552736329,16.573984165323168,1243.3007932362918,1.14706298955102,0.043450894355098836,0.048769038095116644,0.45793367926050466,117.49165652262641,24.798907850711554,3.0372904297295387,15.949878970941034,894.5060512767895,0.7438196605118637,0.02163703903156364,0.02329415643492067,0.23602495941753202
185.tiff,1783,1323,25,25,1782.9050942574597,1322.786754455819,0.06159842838608126,0.02988151087310707,84.51464841901397,24.905094257459616,3.5832908891251285,15.277825306849495,759.1087346588963,1.30052329419462,0.06159842838608126,0.06762469360611718,0.46540158700095385,88.96785067623411,24.786754455818873,3.5224571252491454,11.189183924476403,785.5408035900859,0.6750133734991581,0.02988151087310707,0.032728940728404404,0.23846394539657187
