filename,cx_global,cy_global,cx_local,cy_local,cx_corrected,cy_corrected,cx_corrected_err,cy_corrected_err,h_amp,h_mean,h_sigma,h_offset,h_area,h_amp_err,h_mean_err,h_sigma_err,h_offset_err,v_amp,v_mean,v_sigma,v_offset,v_area,v_amp_err,v_mean_err,v_sigma_err,v_offset_err
singlepass_12V_7spot-1p703_2.bmp,2261,759,12,12,2260.373923599576,759.1790301259371,0.04265535075106979,0.046246444359658245,191.52202457946464,11.373923599575674,3.4594704190805916,11.959744745985706,1660.8036079013311,2.387050824611461,0.04265535075106979,0.06081309969376421,1.719603051096398,198.26615194389737,12.179030125937015,3.0931668151460494,9.165461725934469,1537.2406282494526,2.8613303918189628,0.046246444359658245,0.06056587601942232,1.780052826965419
singlepass_12V_7spot-1p703_1.bmp,2234,760,12,12,2234.051325561523,759.4488987735039,0.05617004873083955,0.05654212764895753,177.5047636442323,12.051325561522722,3.614468673459276,11.265665022122155,1608.2161232353715,2.8632121029250377,0.05617004873083955,0.08330747234315097,2.1857669488196505,173.28318983071776,11.448898773503803,3.1273068505030786,8.533014253255248,1358.3661929473517,3.034624073373362,0.05654212764895753,0.07462356554570426,1.9153174845864398
singlepass_12V_7spot-1p703_3.bmp,2289,759,12,12,2288.075225147322,759.0494304142293,0.02253982178293628,0.051104900699588694,198.9627700753499,11.075225147322005,3.415851851858839,11.634263143765297,1703.5731232322087,1.318237288261653,0.02253982178293628,0.03175458863309438,0.9326713102934276,203.63257556548982,12.049430414229265,3.038531730433759,8.424318049514964,1550.961310952262,3.28841234499075,0.051104900699588694,0.06622982360484359,2.0023779626580174
singlepass_12V_7spot-1p703_5.bmp,2348,759,12,12,2347.6139493837077,759.1017968731045,0.021318671160968763,0.03719768961487878,227.9009992278648,11.613949383707485,3.216832734838787,11.569848264843923,1837.6578032315065,1.4774208520237042,0.021318671160968763,0.02867966073909723,0.9664280750831692,228.4573267278871,12.101796873104457,2.820160580496315,9.835770784516054,1614.98637475889,2.840989175396222,0.03719768961487878,0.04636063739662594,1.586620869043542
singlepass_12V_7spot-1p703_4.bmp,2318,759,12,12,2317.4077172712136,759.0752259193301,0.023830740909914078,0.03565070729185829,233.84622945328223,11.407717271213839,3.355538724973183,13.364753858412733,1966.9012716071973,1.6533022987197492,0.023830740909914078,0.03310470292333859,1.1430350814953014,235.80921041072435,12.075225919330173,2.9847903821195922,8.535774598783684,1764.2679099866536,2.6910797485820304,0.03565070729185829,0.045732711992363576,1.6040306182550086
singlepass_12V_7spot-1p703_7.bmp,2412,760,12,12,2410.9500546844442,759.5054418402484,0.02643167343717812,0.023354272647626472,172.25125952917537,10.950054684444414,3.531455069075406,15.265458552936822,1524.7759224889244,1.3184280861659126,0.02643167343717812,0.038332343237916795,0.9750975957507059,173.99084387294752,11.505441840248388,2.7206806561398906,9.559977328717599,1186.571457891742,1.3982780232211471,0.023354272647626472,0.02865286833051105,0.7509617100743293
singlepass_12V_7spot-1p703_6.bmp,2380,759,12,12,2379.8551377893154,759.2171383653055,0.021115239263173668,0.024997567520130843,212.08094617745144,11.85513778931567,3.2398285855082394,11.752377704564651,1722.3191063527945,1.355741476436545,0.021115239263173668,0.02854290210131886,0.8947293153008956,215.47448264169518,12.217138365305475,2.752464496261214,10.099362514596988,1486.645794285657,1.8360904287635988,0.024997567520130843,0.030816418903549015,0.9983572482548634
