im_142.8deg_frame_1,12.0,16.0,13.0,16.0,15.0,17.0,19.0,20.0,22.0,19.0,18.0,20.0,17.0,20.0,26.0,44.0,61.0,84.0,113.0,137.0,152.0,179.0,195.0,207.0,199.0,197.0,187.0,180.0,160.0,148.0,120.0,103.0,82.0,67.0,46.0,31.0,19.0,18.0,16.0,18.0,20.0,19.0,20.0,18.0,17.0,16.0,14.0,16.0,14.0,16.0
im_140.2deg_frame_1,16.0,13.0,16.0,13.0,16.0,19.0,22.0,21.0,24.0,22.0,21.0,18.0,18.0,20.0,27.0,36.0,51.0,74.0,104.0,136.0,178.0,201.0,218.0,231.0,241.0,225.0,217.0,198.0,177.0,142.0,117.0,88.0,68.0,50.0,40.0,28.0,24.0,21.0,20.0,20.0,20.0,18.0,18.0,18.0,18.0,16.0,16.0,13.0,16.0,12.0
im_150.6deg_frame_1,13.0,16.0,12.0,16.0,15.0,17.0,21.0,24.0,24.0,27.0,26.0,24.0,20.0,24.0,26.0,36.0,51.0,68.0,94.0,124.0,158.0,187.0,209.0,240.0,245.0,254.0,235.0,220.0,193.0,163.0,130.0,100.0,72.0,55.0,38.0,30.0,20.0,18.0,17.0,17.0,18.0,20.0,18.0,19.0,16.0,16.0,15.0,16.0,15.0,16.0
im_148.0deg_frame_1,13.0,16.0,13.0,16.0,16.0,18.0,20.0,23.0,23.0,24.0,21.0,21.0,19.0,22.0,26.0,38.0,53.0,74.0,101.0,133.0,156.0,185.0,198.0,219.0,225.0,227.0,210.0,215.0,174.0,162.0,128.0,105.0,76.0,57.0,37.0,28.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,15.0,16.0,13.0,16.0,13.0,16.0
im_145.4deg_frame_1,16.0,12.0,16.0,14.0,16.0,17.0,19.0,19.0,20.0,18.0,17.0,18.0,20.0,26.0,36.0,49.0,69.0,89.0,116.0,139.0,163.0,183.0,201.0,202.0,211.0,204.0,199.0,182.0,168.0,141.0,117.0,88.0,71.0,49.0,34.0,23.0,20.0,17.0,18.0,18.0,21.0,19.0,18.0,17.0,16.0,15.0,16.0,14.0,16.0,13.0
im_158.5deg_frame_1,16.0,14.0,16.0,13.0,16.0,15.0,17.0,19.0,21.0,22.0,24.0,21.0,22.0,23.0,26.0,33.0,45.0,67.0,96.0,118.0,155.0,181.0,205.0,218.0,232.0,227.0,221.0,195.0,178.0,146.0,124.0,91.0,69.0,46.0,32.0,21.0,17.0,17.0,17.0,19.0,20.0,20.0,21.0,20.0,17.0,16.0,16.0,14.0,16.0,14.0
im_155.8deg_frame_1,16.0,15.0,16.0,14.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,17.0,19.0,22.0,28.0,36.0,50.0,71.0,93.0,124.0,149.0,182.0,198.0,216.0,219.0,228.0,215.0,207.0,170.0,151.0,119.0,92.0,67.0,52.0,34.0,24.0,18.0,15.0,16.0,16.0,18.0,18.0,18.0,17.0,17.0,15.0,16.0,14.0,16.0,13.0
im_153.2deg_frame_1,14.0,16.0,12.0,16.0,15.0,17.0,19.0,21.0,23.0,24.0,22.0,20.0,21.0,22.0,29.0,42.0,58.0,87.0,112.0,151.0,175.0,212.0,221.0,243.0,236.0,245.0,222.0,204.0,173.0,147.0,111.0,82.0,56.0,41.0,26.0,20.0,17.0,16.0,18.0,20.0,20.0,21.0,19.0,18.0,16.0,16.0,14.0,16.0,13.0,16.0
im_163.8deg_frame_1,15.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,17.0,18.0,19.0,18.0,19.0,19.0,22.0,26.0,37.0,52.0,80.0,105.0,139.0,164.0,190.0,212.0,232.0,226.0,228.0,202.0,191.0,155.0,134.0,101.0,79.0,57.0,37.0,26.0,21.0,18.0,18.0,20.0,22.0,22.0,23.0,22.0,21.0,19.0,18.0,16.0,15.0,16.0
im_161.1deg_frame_1,16.0,15.0,16.0,14.0,16.0,15.0,16.0,17.0,17.0,20.0,20.0,21.0,20.0,22.0,26.0,36.0,50.0,71.0,95.0,130.0,150.0,180.0,197.0,222.0,225.0,231.0,219.0,214.0,186.0,168.0,131.0,103.0,75.0,51.0,35.0,24.0,18.0,16.0,17.0,17.0,18.0,19.0,18.0,19.0,18.0,16.0,16.0,15.0,16.0,14.0
